"Volunteer" "ActivityName" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
25 "LAYING" 0.277151274657534 -0.0192755437657534 -0.108908810136986 -0.668207040534247 -0.626133415684932 -0.690468943112329 0.579745601506849 0.0663145310958904 0.200145652985753 -0.978518849452055 -0.965489838493151 -0.957697876849315 0.0780213292328767 0.0107371277050685 0.00585984192271233 -0.719607309380822 -0.70841885060274 -0.815693590821918 -0.0129078714931507 -0.0783116795616438 0.0757542325684931 -0.785477078657534 -0.778015382643836 -0.684180042842466 -0.0887289305068493 -0.0557277550054795 -0.0663100493575342 -0.810793500767123 -0.865615969452055 -0.824022557808219 -0.633683040205479 -0.690402498726027 -0.633683040205479 -0.690402498726027 -0.73078541760274 -0.724766227546575 -0.693191937320548 -0.750298590812329 -0.841254147808219 -0.866326083287671 -0.697923106463014 -0.644534033979452 -0.732876031767123 -0.65790453739726 -0.642164561712329 -0.692762049016438 -0.728403179054795 -0.714231177821918 -0.795899485342466 -0.735883549506849 -0.723040624561644 -0.834459002465753 -0.756352331506849 -0.794236926232877 -0.726379580575342 -0.797082679219178 -0.77088504990411 -0.703105785616438 -0.687111390671233 -0.740241789113699 -0.715879367136986 -0.737768174479452 -0.786727901246575 -0.771255113082192 -0.862669875616438 -0.880672688493151
25 "SITTING" 0.278765039076923 -0.0173107120898462 -0.107138107432308 -0.643896322304615 -0.570538154323077 -0.602420547553846 0.606337252107692 0.0934296751876923 -0.0886398832615385 -0.967828715538462 -0.964516766461538 -0.945656614615385 0.0745463783076923 -0.00144939124461538 -0.0210482168873846 -0.693845861236308 -0.670945555230769 -0.798999086032308 -0.07454067686 -0.0294123959861538 0.0942759744476923 -0.761496763446154 -0.686934571507692 -0.656198248153846 -0.0876695439832308 -0.0798588142890615 -0.0537416540153846 -0.830260741384615 -0.840353936153846 -0.773153206292308 -0.589468926795385 -0.606435887593846 -0.589468926795385 -0.606435887593846 -0.706803148461538 -0.6778402872 -0.622512849692308 -0.658266602392308 -0.822835314 -0.840948253538462 -0.665296014507692 -0.600891150076923 -0.679480982661538 -0.63691520078 -0.582600769283077 -0.595528843569231 -0.705369377090769 -0.683265782861538 -0.776996815523077 -0.709682896952308 -0.680414106938461 -0.81993464 -0.740152539692308 -0.740578958584615 -0.661317080633846 -0.770340380923077 -0.663043156343077 -0.687502729733846 -0.608064965923077 -0.667293882076923 -0.6708833802 -0.688971728246154 -0.724156543724615 -0.675829052541538 -0.838060936153846 -0.856817511076923
25 "STANDING" 0.292121163459459 -0.0230730556809459 -0.127590114608108 -0.681348990121622 -0.534085675283784 -0.643762192824324 0.469107278243243 0.108804478324324 0.289715172459459 -0.930544407027027 -0.899325611756757 -0.901802473648649 0.0389515366972973 0.0171454779564865 0.0216664797651351 -0.708877331297297 -0.707377105459459 -0.7681237683 -0.0185134536932432 -0.0858231026621622 0.0650827201574324 -0.749238857968919 -0.708365326716216 -0.717155133189189 -0.100086053358108 -0.0281436746054054 -0.0361297973940541 -0.763443054459459 -0.772826982783784 -0.810784816486486 -0.583275677432432 -0.601392448959459 -0.583275677432432 -0.601392448959459 -0.709048870202703 -0.691533294842568 -0.640307794445946 -0.671475912116216 -0.772702382089189 -0.768848097108108 -0.688059511040541 -0.578135230627027 -0.674990747963514 -0.68060465327027 -0.543581342540541 -0.658086171945946 -0.717985875298649 -0.714868502662162 -0.744580013054054 -0.725893070689189 -0.720295491054054 -0.791067695182432 -0.705947900567568 -0.712491282121622 -0.718363630756757 -0.764581453175676 -0.710412446466216 -0.743744464112162 -0.615886156621622 -0.660639157966216 -0.684067096067568 -0.70312245927027 -0.69397841372973 -0.717774319041892 -0.766926214351351 -0.789272846797297
25 "WALKING" 0.259214167121622 -0.0210483372399865 -0.0897140666486486 -0.547151931878378 -0.40448141572973 -0.551141543613514 0.8030299675 -0.0950067107243243 0.0636246839743243 -0.956440341891892 -0.933410695675676 -0.916052983297297 0.0886446901675676 -0.0179994011837838 0.0133905293263514 -0.552662573486487 -0.523054925913514 -0.758383948648649 -0.0461564425351351 -0.0516392102032432 0.079723441287027 -0.641192958113514 -0.643588789472973 -0.590121140494324 -0.0602950779918919 -0.0431982497837838 -0.0461589971264865 -0.673712521567568 -0.772256045189189 -0.701277980128378 -0.470279788716216 -0.49920562622973 -0.470279788716216 -0.49920562622973 -0.584949900662162 -0.538339558216216 -0.521386344410811 -0.605615524824324 -0.737684812972973 -0.741748409013513 -0.544599554256757 -0.434662114128514 -0.628465154175676 -0.549463184905405 -0.429455170677027 -0.549603038313514 -0.57197305885 -0.54004808277027 -0.737380216621622 -0.574141456187432 -0.538394716364865 -0.778076815945946 -0.581493515174324 -0.679262579040541 -0.58477685212973 -0.662740958175676 -0.630112296905405 -0.633305043593243 -0.488174292702703 -0.586408858744595 -0.531688775843243 -0.550271059986487 -0.656038656337838 -0.643151640297297 -0.742847836783784 -0.759259761621622
25 "WALKING_DOWNSTAIRS" 0.269672031896552 -0.0020407578 -0.105748814741379 -0.581836248793103 -0.476350476001724 -0.63005179657931 0.829822479310345 -0.0739590082931035 -0.00644403105172414 -0.964349979310345 -0.928034808793103 -0.936188703793103 0.0770494245 0.00934355019827586 0.0070806837012069 -0.626110245862069 -0.558363783965517 -0.778559386293103 -0.054369948137931 -0.0341357127362069 0.0507383683724138 -0.698977149482759 -0.726358992758621 -0.665439756982759 -0.0856028015344828 -0.0408449649517241 -0.0439487280362069 -0.676186318551724 -0.77970978662069 -0.700023775187931 -0.51708305087931 -0.545511348948276 -0.51708305087931 -0.545511348948276 -0.63564531162069 -0.596791348482759 -0.613963385241379 -0.645720614877586 -0.742090440862069 -0.751321293637931 -0.602883191982759 -0.502884108137931 -0.681879813556897 -0.574869909672414 -0.497566796189655 -0.63267711612069 -0.635272057241379 -0.59104543925 -0.761203043672414 -0.6506958475 -0.553170702862069 -0.794388347068966 -0.631983594534483 -0.722319140172414 -0.630840393982759 -0.723187023017241 -0.733026611551724 -0.709982844137931 -0.554907605448276 -0.613001457586207 -0.588845143827586 -0.610882392948276 -0.680751954517241 -0.687020684241379 -0.754739496224138 -0.765189540327586
25 "WALKING_UPSTAIRS" 0.276893890769231 -0.0128306134673846 -0.104525860369231 -0.852878805230769 -0.808735306652308 -0.858972445076923 0.892721648307692 0.0295298805538462 0.0979341862584615 -0.986090373384615 -0.961223873538462 -0.960633036307692 0.0787597790615385 0.0116995728439846 -0.000689028578184615 -0.881290413538461 -0.866949574769231 -0.925781244153846 -0.00825188023846154 -0.0918298650307692 0.0809030726661538 -0.917866854769231 -0.904120485230769 -0.877564646323077 -0.0928337475384615 -0.0353441609676923 -0.0394538973476923 -0.922440976769231 -0.948895848307692 -0.914503148923077 -0.8311523194 -0.821834941323077 -0.8311523194 -0.821834941323077 -0.888547749692308 -0.871806762184615 -0.868618056676923 -0.897463847523077 -0.935406710307692 -0.944626198461539 -0.869273638461538 -0.828459909507692 -0.889446087384615 -0.8472480996 -0.810794392769231 -0.854349886153846 -0.888987771538462 -0.872514204 -0.920453248 -0.883957715230769 -0.870083710676923 -0.929594024 -0.900073338615385 -0.918364784461538 -0.875120879369231 -0.923755096 -0.898248000615385 -0.889880824661539 -0.836920475076923 -0.841143348984615 -0.871589387569231 -0.872123362061539 -0.914261257692308 -0.904656247538462 -0.944475827846154 -0.948619030153846
26 "LAYING" 0.280990242763158 -0.0187697624389474 -0.111589207447368 -0.388028066881579 -0.424295531643421 -0.527331491828947 0.829756386184211 -0.0794424220394737 0.00761823098289474 -0.971791152631579 -0.960894586973684 -0.946142810131579 0.0638786540328947 0.0182307647130263 -0.00703433739473684 -0.457915029318421 -0.474232962842105 -0.645552168815789 -0.0826320683894737 -0.0466236994643289 0.126535390042105 -0.635308813486842 -0.6597483325 -0.547168999368421 -0.0830851482578947 -0.0581393093671053 -0.0555587357815789 -0.652599955526316 -0.676080466052632 -0.606463331315789 -0.373463703413158 -0.417823689921053 -0.373463703413158 -0.417823689921053 -0.488313859546053 -0.470412061678947 -0.513527392218421 -0.603758365960526 -0.659437675526316 -0.672293593632895 -0.424138252021053 -0.416582051744737 -0.539790114052632 -0.376375639210526 -0.465721524525 -0.559492458447368 -0.483262925136842 -0.499146793117105 -0.609377201407895 -0.480223135026316 -0.483294740973684 -0.680905301710526 -0.567353315460526 -0.628443371538158 -0.498849948894737 -0.658966276289474 -0.685673774736842 -0.606936267368421 -0.400284690407895 -0.51909352385921 -0.444100860617105 -0.510107768468421 -0.624695210131579 -0.660498167407895 -0.680403529407895 -0.685389965039474
26 "SITTING" 0.274367069615385 -0.0164327138353846 -0.107792085820513 -0.501401741105128 -0.398847432628205 -0.495316052025641 0.739156942615385 -0.042596237974359 -0.00953588799410257 -0.964146167948718 -0.952762689230769 -0.947338052948718 0.101119545067949 -0.00666199871055128 0.00940180949025641 -0.548642461346154 -0.534726029417821 -0.701005816679487 -0.0123867149658974 -0.0937344192233333 0.0914036045826923 -0.69160816524359 -0.622849031474359 -0.554507188974359 -0.0997716452064103 -0.0252713149205128 -0.0626524056102564 -0.740841072051282 -0.760522529935897 -0.674002329846154 -0.43651517474359 -0.467234294076923 -0.43651517474359 -0.467234294076923 -0.563701584230769 -0.538410940974359 -0.53488755251282 -0.629532287397436 -0.73383718174359 -0.762036071205128 -0.534264671961538 -0.438891334333333 -0.562690678846154 -0.490307692189744 -0.417365017948718 -0.499971333483333 -0.579609832180769 -0.555101088794872 -0.67356118898718 -0.556986402320513 -0.544427289788462 -0.727748601257692 -0.656755132062821 -0.658499052692308 -0.546916546512821 -0.705148348794872 -0.606739128322179 -0.599704348108974 -0.459159651641026 -0.556491419384615 -0.531570864089744 -0.55137050224359 -0.660256530570513 -0.676286809615385 -0.755531329153846 -0.789336868987179
26 "STANDING" 0.278661635945946 -0.0145716453083784 -0.11021227922973 -0.669459907602703 -0.570161717567568 -0.598971487887838 0.352221081216216 0.187535860391892 0.311889328342838 -0.957964872567568 -0.973204457702703 -0.954386784189189 0.0896723097986487 0.0275578869501351 0.00354635282905405 -0.682447602748649 -0.598580208202703 -0.703463418324324 -0.0397342794148649 -0.0789010238418919 0.113032417971622 -0.757080144054054 -0.652263064716216 -0.665576221277027 -0.0960651365108108 -0.0223998462702703 -0.0445492806621622 -0.739926614189189 -0.715620935972973 -0.759843413783784 -0.601658426536486 -0.654747185878378 -0.601658426536486 -0.654747185878378 -0.650880354562162 -0.62479335637973 -0.628441127537703 -0.646171786864865 -0.727591930621622 -0.707766044699189 -0.687072187445946 -0.577387287972973 -0.639345746121622 -0.663675083148649 -0.594465934297297 -0.609355534972973 -0.700843308891892 -0.625022227378378 -0.693725586975676 -0.691953557364865 -0.597556755067568 -0.712348410256757 -0.710437133040541 -0.66520591777027 -0.668113839186486 -0.773017142297297 -0.648385949527027 -0.69603288572973 -0.633394797522973 -0.723564464689189 -0.632011446 -0.619833017943243 -0.662034520851351 -0.700162862958108 -0.720100099567568 -0.7130582225
26 "WALKING" 0.265454868847458 -0.0184506036933898 -0.113477480966102 -0.677543667322034 -0.548960117866102 -0.679075921423729 0.355314807627119 0.10279811070678 0.296348010944068 -0.964626861355932 -0.966709543898305 -0.943134351694915 0.0953070258305085 -0.0145192077425424 -0.0302421153152542 -0.656621567813559 -0.610434120111864 -0.807840047966102 -0.0164562552655932 -0.0860208137779661 0.095866698379661 -0.771873643050847 -0.761856280305085 -0.730029487305085 -0.101236598542373 -0.043587805379661 -0.0561256553915254 -0.758846456949153 -0.83259187859322 -0.77099672220339 -0.619508474457627 -0.649214710474576 -0.619508474457627 -0.649214710474576 -0.679328508254237 -0.627820062584746 -0.693092826932203 -0.739314576271186 -0.804601354915254 -0.806010093881356 -0.674441598779661 -0.56070288520339 -0.720231593254237 -0.680185524762712 -0.572028983340678 -0.683049535935593 -0.671496274677966 -0.627629398491525 -0.790842051186441 -0.673973187525424 -0.618624183135593 -0.823739275932203 -0.715777609932203 -0.773702381 -0.70824130459322 -0.790168376779661 -0.757923488440678 -0.763498156220339 -0.627880657359322 -0.718383122 -0.629393265983051 -0.629148913558644 -0.759850869118644 -0.771695626949153 -0.812418186237288 -0.812084887457627
26 "WALKING_DOWNSTAIRS" 0.2677371788 -0.019635737982 -0.09796508091244 -0.61756591276 -0.46137701372 -0.62953486124 0.7786403438 -0.049216614647 0.072703375792 -0.9579469473 -0.9528754166 -0.9223853464 0.0886760700178 -0.029292762152 -0.0380425970146 -0.65495605656 -0.54645923922 -0.764894291 -0.052701266904 -0.056538649104 0.10024904498 -0.7102742328 -0.6999521788 -0.6568251914 -0.05556830768852 -0.06882384248 -0.049693476884 -0.64326697356 -0.752132132518 -0.639917379 -0.546727649374 -0.576711284436 -0.546727649374 -0.576711284436 -0.64332949488 -0.6101096498 -0.6275468765168 -0.66165837502 -0.71357088418 -0.71093073264 -0.62268692484 -0.488131740578 -0.679414663964 -0.616443066378 -0.482002898016 -0.634000187346 -0.67208569822 -0.581656403 -0.74715950354 -0.6682387461 -0.53899448798 -0.781441758 -0.63225101708 -0.69985104526 -0.599807756386 -0.7368385352 -0.7033810422 -0.710348908 -0.5825683666 -0.641261977756 -0.603728242 -0.62094224678 -0.67081071834 -0.7159193562 -0.7281351948 -0.71005094948
26 "WALKING_UPSTAIRS" 0.260083928127273 -0.011580571314 -0.127096392836364 -0.971600962545455 -0.953435985090909 -0.924430128309091 0.475710458181818 0.350360471218182 0.289592887218182 -0.955665312 -0.975416840909091 -0.920325780381818 0.0813425656363636 0.00365307480490909 0.0105481760044364 -0.981432084363636 -0.969277533090909 -0.980342438727273 -0.0389155595490909 -0.0642805656909091 0.0827313927272727 -0.948245268363636 -0.976939694 -0.944989974727273 -0.0995258138109091 -0.0429387664 -0.0571632849818182 -0.963654658909091 -0.985613969272727 -0.979404629636364 -0.942944774036364 -0.921594631472727 -0.942944774036364 -0.921594631472727 -0.981130230727273 -0.971471947090909 -0.923860096727273 -0.916737711963636 -0.983682729090909 -0.970976012 -0.974331223272727 -0.958631269090909 -0.949103381636364 -0.970937694545455 -0.953656313636364 -0.918348887472727 -0.980582968727273 -0.967982347636364 -0.976491042363636 -0.984299127272727 -0.973391674 -0.983089488727273 -0.938483627618182 -0.976852575636364 -0.946213997454545 -0.951892709090909 -0.977462550727273 -0.949648888363636 -0.943711129090909 -0.923519343163636 -0.972798236727273 -0.968772191818182 -0.937811454363636 -0.918329436436364 -0.972333652545455 -0.971081144909091
27 "LAYING" 0.272355595135135 -0.0168963154795811 -0.108283772893243 -0.381527293351351 -0.358319131459459 -0.49134074172973 0.631840009864865 0.0265443088648649 0.160512890367973 -0.96847799 -0.952633282297297 -0.935510919594595 0.0541054071932432 0.0587644353009459 0.00860956646351351 -0.47115512817027 -0.466151842054054 -0.668330842162162 -0.0413059629675676 -0.0869553957151351 0.0841120813918919 -0.578858328486486 -0.570518001675676 -0.507106326256757 -0.083387842572973 -0.0554744444108108 -0.0438199601621622 -0.593154684027027 -0.733678706756757 -0.636558503243243 -0.357876779063514 -0.374421976204054 -0.357876779063514 -0.374421976204054 -0.506953509945946 -0.463828217662162 -0.440519964918919 -0.539653098081081 -0.679412473918919 -0.710989200810811 -0.401464204905405 -0.374162064435135 -0.545344194013514 -0.375308792148649 -0.392051645716216 -0.504536307959459 -0.481578926472973 -0.493544360810811 -0.639998957972973 -0.509585162621622 -0.473562865972973 -0.695726031756757 -0.50437802072973 -0.598923211256757 -0.498388925054054 -0.605003717716216 -0.560126408783784 -0.556762752567568 -0.362303700558108 -0.480159023490541 -0.455388812932432 -0.479818203648649 -0.590004287162162 -0.586495770148649 -0.713770803783784 -0.727773150540541
27 "SITTING" 0.2782555822 -0.0206314757794286 -0.110652159285714 -0.527989438435714 -0.488521931998571 -0.529143708885714 0.708102768771429 0.0137905710571429 -0.0340622095285714 -0.952690802571429 -0.950583159857143 -0.929864232428571 0.0934591878814286 -0.0108910515685714 0.006598037137 -0.6288255561 -0.626703846285714 -0.735294668042571 0.00666018340714286 -0.108103920171429 0.0749056014928571 -0.702676847228571 -0.685271088571429 -0.653327612714286 -0.0966376929825714 -0.0468734815812857 -0.0478410557242857 -0.783638894857143 -0.809592391 -0.756260585 -0.47846218162 -0.499732419128571 -0.47846218162 -0.499732419128571 -0.644142473985714 -0.604759109942857 -0.586345439285714 -0.636234342228571 -0.790756242142857 -0.803481469571429 -0.570743876234286 -0.52479760449 -0.598326033142857 -0.513035015014286 -0.503692044312857 -0.531618498185714 -0.6454621481 -0.639641576014286 -0.706928192442857 -0.645342882857143 -0.638681432185286 -0.762719784028571 -0.690777620428571 -0.709030662 -0.645442845842857 -0.710089112185714 -0.678220619285714 -0.689948170571429 -0.50396145424 -0.57603706023 -0.599860473895 -0.614573462771429 -0.699195238885714 -0.660195582357143 -0.802292273285714 -0.819490025857143
27 "STANDING" 0.2720960872375 -0.01928040127025 -0.1094847195125 -0.473579962850125 -0.39298980191375 -0.505687319275 0.501669389625 0.0435458101375 0.2452478735625 -0.967359827875 -0.968386282375 -0.963060522875 0.087429386990125 0.011257790531125 -0.02624327024475 -0.46453124687875 -0.42234195426625 -0.59644385514875 -0.04449195368125 -0.06966915857875 0.10720909057875 -0.6346475919025 -0.567342565075 -0.570416730955 -0.1005277689825 -0.0393580235775 -0.071466013475 -0.593189644625 -0.6260052363375 -0.6439039945125 -0.4127221116575 -0.503710987796 -0.4127221116575 -0.503710987796 -0.46349529371375 -0.43817830874125 -0.50779818805 -0.561652710775 -0.6159526235125 -0.611515994525 -0.482463331405 -0.39425781474 -0.5261968747625 -0.47286188262125 -0.431678330315 -0.53502102600375 -0.4963100782525 -0.45361473971375 -0.5727008624975 -0.47996959842 -0.42833484267465 -0.6196892783125 -0.5493858454375 -0.570759468275 -0.5438272413875 -0.66290018430325 -0.5709344218 -0.6198758153 -0.45541979852625 -0.61226059455875 -0.4408126548825 -0.44020928761625 -0.56486245663625 -0.6390428357125 -0.6279804116875 -0.6196722955625
27 "WALKING" 0.275285570280702 -0.022248506854386 -0.112126542445614 -0.653306607894737 -0.580356799982456 -0.642808198736842 0.803695879824561 -0.0720626466842105 -0.010476192754386 -0.954699994561404 -0.947680281403509 -0.934149023333333 0.0718015509666667 0.0117308552221579 -0.00813437487649123 -0.674096121929825 -0.670522054964912 -0.78652427877193 -0.0720044587982456 -0.0557316012824561 0.134755525105263 -0.769733689649123 -0.735765855140351 -0.650067031754386 -0.0505862362280702 -0.0510537468719298 -0.0597119966315789 -0.795633072280702 -0.806732766052632 -0.793513701403509 -0.601865918566667 -0.648475364824561 -0.601865918566667 -0.648475364824561 -0.695020579122807 -0.658218960263158 -0.622729981649123 -0.71911757368421 -0.798265209649123 -0.811909088368421 -0.658364697614035 -0.609259297087719 -0.690666929964912 -0.652220338245614 -0.59446622418421 -0.646368565557368 -0.686057540859649 -0.68715540271421 -0.766272315754386 -0.69085422754386 -0.674795216578947 -0.80572764877193 -0.722458983368421 -0.73974584952807 -0.665628435614035 -0.785758731403509 -0.736576536666667 -0.678577455964912 -0.649160925929825 -0.703616960947368 -0.651357507192982 -0.669114572631579 -0.742337953175439 -0.754066629122807 -0.808006097824561 -0.830977012140351
27 "WALKING_DOWNSTAIRS" 0.274258997227273 -0.0208724266077273 -0.125436681181818 -0.69919158613 -0.595116364045455 -0.672281214977273 0.798495199545455 0.01378134955 0.0485908412886364 -0.953266430681818 -0.949900232272727 -0.906895124545455 0.0811004595340909 0.0454683947645455 0.0403814219747727 -0.721233889204545 -0.662010056136364 -0.781338519097273 -0.0300729622247727 -0.0426347130727273 0.0311795027886364 -0.775730485590909 -0.735889677795455 -0.723057268818182 -0.1175507945 -0.0471787608181818 -0.0606992497727273 -0.709694202181818 -0.780522307954545 -0.709505761704545 -0.627553591795455 -0.6716739905 -0.627553591795455 -0.6716739905 -0.705434755590909 -0.698593624772727 -0.676401874106818 -0.708306373795455 -0.751603112340909 -0.765207419545455 -0.705002437090909 -0.622445842102273 -0.706125457795455 -0.69757925625 -0.607318652554545 -0.681658562295455 -0.740041943863636 -0.690053673713636 -0.768519452113636 -0.726354245613636 -0.654265433393182 -0.793095324318182 -0.702135825545455 -0.741208591865909 -0.683374744979545 -0.799848985454545 -0.735381802954545 -0.764084239545455 -0.661725056643182 -0.731487253070455 -0.684321791968182 -0.719570980807727 -0.718788079909091 -0.754502661040909 -0.778313871136364 -0.765806688863636
27 "WALKING_UPSTAIRS" 0.270301848352941 -0.0146596369978431 -0.107551566415686 -0.856141908019608 -0.779544848627451 -0.879171228627451 0.157785002941176 0.399100799196078 0.319082498509804 -0.961981245098039 -0.977607081960784 -0.957319353921569 0.0753505393137255 0.00831126760764706 -0.0239067285280392 -0.891937081980392 -0.826778364705882 -0.917968947647059 -0.0163617236627451 -0.0813301927843137 0.0988297184117647 -0.881709650313726 -0.860779417137255 -0.830257387647059 -0.0938205000588235 -0.0313106199215686 -0.0447119883529412 -0.884338328901961 -0.904328113529412 -0.857430921764706 -0.830242622941176 -0.828148806078431 -0.830242622941176 -0.828148806078431 -0.878449059954902 -0.866011645231961 -0.829401051372549 -0.830833824588235 -0.894783334117647 -0.890886567843137 -0.875166018215686 -0.792154245294118 -0.887853210607843 -0.849776333529412 -0.786895066862745 -0.883767794509804 -0.90201419372549 -0.835809656666667 -0.914473042941176 -0.891452693392157 -0.829155697254902 -0.920161599803922 -0.859627870784314 -0.868759876039216 -0.817744432745098 -0.889377186137255 -0.857268133137255 -0.850381563862745 -0.839654193078431 -0.848401764890196 -0.870516211196078 -0.860803089803922 -0.850311955117647 -0.84783308372549 -0.89773253627451 -0.889702854901961
28 "LAYING" 0.2758599905 -0.01774721601125 -0.11948711551625 -0.6295460794875 -0.566103284475 -0.59046900750025 0.712270901875 -0.0719726893125 0.045045148005 -0.97342822 -0.956253132375 -0.939355700125 0.08611790035 0.0037879153476125 0.01015134096875 -0.67365743875 -0.68580163650875 -0.814817593625 -0.0616826445575 -0.0413601811025 0.09576385774475 -0.7440947777375 -0.6730750421375 -0.6211162909875 -0.10311494738875 -0.01947557615375 -0.0390543069775 -0.76364588225 -0.846241921875 -0.79817039475 -0.5814979292125 -0.5993588745375 -0.5814979292125 -0.5993588745375 -0.708437685375 -0.6720148568125 -0.602549410515 -0.6850361476375 -0.814786070875 -0.835603334 -0.64865515695 -0.59784862184125 -0.684211041625 -0.6231087461 -0.5781086297625 -0.5768496248905 -0.680521547125 -0.694504104975 -0.7921768845 -0.6966149685 -0.6985000160125 -0.836828154125 -0.6924878697875 -0.739931587 -0.667777986125 -0.7617094547625 -0.64383669657125 -0.6427418063575 -0.6100328371875 -0.6558815632 -0.659876562075 -0.690568372125 -0.744922578125 -0.7026746602 -0.83330661475 -0.85063849975
28 "SITTING" 0.283249439166667 -0.0197982995097222 -0.102723186916667 -0.510720803430556 -0.417558069115278 -0.452912945763889 0.576239387333333 0.092301864375 -0.100151582369861 -0.972541921944444 -0.962887795555556 -0.952425263333333 0.0818221489791667 0.00853199114930555 -0.0281300824401389 -0.556716492625 -0.551298366204167 -0.685592450069444 0.0149825235444444 -0.0891258255166667 0.10420302295 -0.692810605305556 -0.592899412591667 -0.536230292027778 -0.0921967507805556 -0.0482172609311111 -0.0775865331694444 -0.750355436944444 -0.728523485111667 -0.704039147875 -0.435340125694444 -0.488185798077778 -0.435340125694444 -0.488185798077778 -0.561787830873611 -0.571201333847222 -0.518238239889722 -0.593031240083333 -0.724406961388889 -0.748132227777778 -0.542790812169444 -0.460045918611111 -0.542185301604167 -0.499686370268056 -0.434368913404167 -0.450987146301389 -0.579381691834722 -0.574019111472222 -0.656731315080556 -0.572958704713611 -0.557208943944444 -0.713347415958333 -0.657270118472222 -0.617183316458333 -0.556855191069444 -0.706818820972222 -0.583717667551389 -0.574689082055556 -0.484346143490278 -0.571049658861111 -0.554948315094444 -0.597054295125 -0.633537466652778 -0.640001134569444 -0.738046840351389 -0.780395197777778
28 "STANDING" 0.277023628860759 -0.0216756245175949 -0.120438328227848 -0.574770706672532 -0.486360099961139 -0.539839461420253 0.553778863924051 0.0625511655443038 0.161658207810127 -0.953776164683544 -0.957719216329114 -0.933748640506329 0.0878428009924051 0.0262716937860759 -0.0132587916887342 -0.620670851603797 -0.618585544003798 -0.711872844734177 0.022218759878481 -0.114285970562658 0.0653884907746835 -0.712315092278481 -0.652066007088608 -0.60676146381519 -0.0939379507974683 -0.0255908932278481 -0.0590062824075949 -0.728965236202532 -0.736224684936709 -0.761524234810127 -0.497809355898734 -0.582320168835443 -0.497809355898734 -0.582320168835443 -0.622201319549367 -0.619729995051392 -0.574949796132911 -0.623513363005063 -0.728721716379747 -0.751148397278481 -0.602661434544304 -0.525017617107595 -0.591154284582278 -0.566391007922785 -0.499699531288608 -0.54930991821481 -0.630999002936709 -0.629057688440506 -0.685995773873418 -0.64473664306962 -0.634390540767089 -0.736848989443038 -0.654426393658228 -0.660377816305063 -0.621895945835443 -0.732184070506329 -0.651791391848101 -0.639210729672152 -0.568245854773418 -0.656772707886076 -0.600842349556962 -0.648272426164557 -0.64910704276962 -0.676041561721519 -0.746760040493671 -0.776503933746835
